"id","x","y","tissue","value"
20,490,-763,"lateralrootcap",1
20,490,-751,"lateralrootcap",1
20,503,-757,"lateralrootcap",1
20,504,-770,"lateralrootcap",1
20,505,-782,"lateralrootcap",1
20,491,-783,"lateralrootcap",1
20,490,-776,"lateralrootcap",1
20,490,-770,"lateralrootcap",1
21,491,-783,"lateralrootcap",1
21,505,-782,"lateralrootcap",1
21,508,-796,"lateralrootcap",1
21,507,-806,"lateralrootcap",1
21,492,-806,"lateralrootcap",1
21,490,-798,"lateralrootcap",1
22,492,-818,"lateralrootcap",1
22,492,-806,"lateralrootcap",1
22,507,-806,"lateralrootcap",1
22,513,-813,"lateralrootcap",1
22,511,-819,"lateralrootcap",1
22,515,-832,"lateralrootcap",1
22,507,-833,"lateralrootcap",1
22,493,-834,"lateralrootcap",1
22,492,-825,"lateralrootcap",1
89,565,-1076,"lateralrootcap",1
89,562,-1065,"lateralrootcap",1
89,574,-1064,"lateralrootcap",1
89,580,-1067,"lateralrootcap",1
89,580,-1074,"lateralrootcap",1
89,587,-1089,"lateralrootcap",1
89,580,-1089,"lateralrootcap",1
89,567,-1089,"lateralrootcap",1
89,565,-1083,"lateralrootcap",1
476,760,-941,"lateralrootcap",1
476,763,-929,"lateralrootcap",1
476,774,-931,"lateralrootcap",1
476,774,-938,"lateralrootcap",1
476,773,-945,"lateralrootcap",1
476,772,-953,"lateralrootcap",1
476,771,-960,"lateralrootcap",1
476,770,-976,"lateralrootcap",1
476,756,-976,"lateralrootcap",1
476,756,-969,"lateralrootcap",1
476,757,-962,"lateralrootcap",1
476,758,-954,"lateralrootcap",1
24,493,-714,"lateralrootcap",1
24,498,-719,"lateralrootcap",1
24,501,-733,"lateralrootcap",1
24,489,-733,"lateralrootcap",1
24,489,-726,"lateralrootcap",1
426,713,-1174,"lateralrootcap",1
426,713,-1167,"lateralrootcap",1
426,720,-1155,"lateralrootcap",1
426,734,-1148,"lateralrootcap",1
426,736,-1160,"lateralrootcap",1
426,735,-1167,"lateralrootcap",1
426,733,-1174,"lateralrootcap",1
426,731,-1180,"lateralrootcap",1
426,728,-1187,"lateralrootcap",1
426,725,-1194,"lateralrootcap",1
426,716,-1205,"lateralrootcap",1
426,713,-1199,"lateralrootcap",1
426,710,-1189,"lateralrootcap",1
426,712,-1182,"lateralrootcap",1
491,782,-717,"lateralrootcap",1
491,792,-717,"lateralrootcap",1
491,790,-728,"lateralrootcap",1
491,780,-727,"lateralrootcap",1
491,779,-723,"lateralrootcap",1
433,727,-999,"lateralrootcap",1
433,739,-1003,"lateralrootcap",1
433,738,-1018,"lateralrootcap",1
433,725,-1011,"lateralrootcap",1
434,727,-1058,"lateralrootcap",1
434,731,-1054,"lateralrootcap",1
434,737,-1054,"lateralrootcap",1
434,750,-1054,"lateralrootcap",1
434,746,-1057,"lateralrootcap",1
434,744,-1068,"lateralrootcap",1
434,738,-1068,"lateralrootcap",1
434,727,-1068,"lateralrootcap",1
478,761,-860,"lateralrootcap",1
478,764,-847,"lateralrootcap",1
478,776,-846,"lateralrootcap",1
478,774,-853,"lateralrootcap",1
478,773,-861,"lateralrootcap",1
478,773,-868,"lateralrootcap",1
478,771,-884,"lateralrootcap",1
478,763,-882,"lateralrootcap",1
478,761,-867,"lateralrootcap",1
27,498,-855,"lateralrootcap",1
27,504,-854,"lateralrootcap",1
27,515,-851,"lateralrootcap",1
27,519,-866,"lateralrootcap",1
27,513,-868,"lateralrootcap",1
27,501,-868,"lateralrootcap",1
122,576,-1031,"lateralrootcap",1
122,576,-1023,"lateralrootcap",1
122,588,-1023,"lateralrootcap",1
122,591,-1028,"lateralrootcap",1
122,598,-1039,"lateralrootcap",1
122,589,-1044,"lateralrootcap",1
122,584,-1039,"lateralrootcap",1
415,718,-1105,"lateralrootcap",1
415,724,-1095,"lateralrootcap",1
415,735,-1097,"lateralrootcap",1
415,735,-1103,"lateralrootcap",1
415,733,-1117,"lateralrootcap",1
415,726,-1117,"lateralrootcap",1
415,713,-1117,"lateralrootcap",1
415,716,-1111,"lateralrootcap",1
96,565,-1094,"lateralrootcap",1
96,567,-1089,"lateralrootcap",1
96,573,-1089,"lateralrootcap",1
96,587,-1089,"lateralrootcap",1
96,590,-1094,"lateralrootcap",1
96,591,-1100,"lateralrootcap",1
96,592,-1106,"lateralrootcap",1
96,599,-1116,"lateralrootcap",1
96,593,-1119,"lateralrootcap",1
96,582,-1127,"lateralrootcap",1
96,576,-1124,"lateralrootcap",1
96,569,-1116,"lateralrootcap",1
96,568,-1108,"lateralrootcap",1
30,501,-868,"lateralrootcap",1
30,507,-868,"lateralrootcap",1
30,519,-866,"lateralrootcap",1
30,520,-871,"lateralrootcap",1
30,523,-882,"lateralrootcap",1
30,516,-883,"lateralrootcap",1
30,503,-884,"lateralrootcap",1
30,501,-878,"lateralrootcap",1
482,770,-897,"lateralrootcap",1
482,771,-884,"lateralrootcap",1
482,777,-887,"lateralrootcap",1
482,778,-894,"lateralrootcap",1
482,778,-901,"lateralrootcap",1
482,777,-909,"lateralrootcap",1
482,776,-916,"lateralrootcap",1
482,774,-931,"lateralrootcap",1
482,763,-929,"lateralrootcap",1
482,763,-923,"lateralrootcap",1
482,767,-912,"lateralrootcap",1
483,773,-793,"lateralrootcap",1
483,783,-793,"lateralrootcap",1
483,783,-799,"lateralrootcap",1
483,782,-806,"lateralrootcap",1
483,782,-820,"lateralrootcap",1
483,768,-820,"lateralrootcap",1
483,768,-808,"lateralrootcap",1
464,747,-892,"lateralrootcap",1
464,757,-893,"lateralrootcap",1
464,757,-896,"lateralrootcap",1
464,754,-901,"lateralrootcap",1
464,752,-912,"lateralrootcap",1
464,741,-913,"lateralrootcap",1
464,743,-905,"lateralrootcap",1
141,590,-1136,"lateralrootcap",1
141,582,-1127,"lateralrootcap",1
141,587,-1122,"lateralrootcap",1
141,599,-1116,"lateralrootcap",1
141,607,-1121,"lateralrootcap",1
141,614,-1133,"lateralrootcap",1
141,609,-1138,"lateralrootcap",1
141,606,-1144,"lateralrootcap",1
141,599,-1156,"lateralrootcap",1
141,596,-1156,"lateralrootcap",1
141,594,-1149,"lateralrootcap",1
141,593,-1142,"lateralrootcap",1
63,530,-977,"lateralrootcap",1
63,530,-966,"lateralrootcap",1
63,544,-967,"lateralrootcap",1
63,546,-972,"lateralrootcap",1
63,547,-978,"lateralrootcap",1
63,548,-991,"lateralrootcap",1
63,535,-991,"lateralrootcap",1
63,530,-983,"lateralrootcap",1
487,775,-738,"lateralrootcap",1
487,780,-727,"lateralrootcap",1
487,790,-728,"lateralrootcap",1
487,788,-735,"lateralrootcap",1
487,788,-742,"lateralrootcap",1
487,789,-757,"lateralrootcap",1
487,775,-757,"lateralrootcap",1
487,775,-744,"lateralrootcap",1
37,514,-958,"lateralrootcap",1
37,513,-951,"lateralrootcap",1
37,509,-937,"lateralrootcap",1
37,521,-940,"lateralrootcap",1
37,521,-934,"lateralrootcap",1
37,523,-947,"lateralrootcap",1
37,525,-953,"lateralrootcap",1
37,530,-966,"lateralrootcap",1
37,530,-971,"lateralrootcap",1
37,530,-983,"lateralrootcap",1
37,522,-979,"lateralrootcap",1
37,519,-971,"lateralrootcap",1
37,517,-965,"lateralrootcap",1
38,510,-900,"lateralrootcap",1
38,515,-900,"lateralrootcap",1
38,527,-897,"lateralrootcap",1
38,528,-903,"lateralrootcap",1
38,532,-915,"lateralrootcap",1
38,526,-913,"lateralrootcap",1
38,515,-913,"lateralrootcap",1
135,584,-1081,"lateralrootcap",1
135,580,-1067,"lateralrootcap",1
135,595,-1066,"lateralrootcap",1
135,608,-1075,"lateralrootcap",1
135,609,-1080,"lateralrootcap",1
135,612,-1092,"lateralrootcap",1
135,604,-1092,"lateralrootcap",1
135,590,-1094,"lateralrootcap",1
135,587,-1089,"lateralrootcap",1
467,752,-912,"lateralrootcap",1
467,767,-912,"lateralrootcap",1
467,765,-917,"lateralrootcap",1
467,763,-929,"lateralrootcap",1
467,752,-928,"lateralrootcap",1
467,752,-922,"lateralrootcap",1
425,720,-1022,"lateralrootcap",1
425,725,-1011,"lateralrootcap",1
425,738,-1018,"lateralrootcap",1
425,736,-1023,"lateralrootcap",1
425,733,-1036,"lateralrootcap",1
425,721,-1035,"lateralrootcap",1
425,720,-1028,"lateralrootcap",1
497,789,-618,"lateralrootcap",1
497,791,-606,"lateralrootcap",1
497,793,-600,"lateralrootcap",1
497,804,-600,"lateralrootcap",1
497,803,-607,"lateralrootcap",1
497,802,-614,"lateralrootcap",1
497,802,-621,"lateralrootcap",1
497,801,-628,"lateralrootcap",1
497,800,-643,"lateralrootcap",1
497,789,-642,"lateralrootcap",1
497,787,-630,"lateralrootcap",1
497,788,-624,"lateralrootcap",1
45,525,-1007,"lateralrootcap",1
45,523,-1001,"lateralrootcap",1
45,522,-993,"lateralrootcap",1
45,522,-979,"lateralrootcap",1
45,530,-983,"lateralrootcap",1
45,535,-991,"lateralrootcap",1
45,535,-997,"lateralrootcap",1
45,537,-1003,"lateralrootcap",1
45,538,-1010,"lateralrootcap",1
45,545,-1022,"lateralrootcap",1
45,545,-1029,"lateralrootcap",1
45,538,-1035,"lateralrootcap",1
45,534,-1028,"lateralrootcap",1
45,531,-1021,"lateralrootcap",1
45,528,-1015,"lateralrootcap",1
358,688,-1049,"lateralrootcap",1
358,698,-1040,"lateralrootcap",1
358,711,-1042,"lateralrootcap",1
358,713,-1047,"lateralrootcap",1
358,713,-1059,"lateralrootcap",1
358,708,-1062,"lateralrootcap",1
358,705,-1074,"lateralrootcap",1
358,699,-1071,"lateralrootcap",1
358,694,-1066,"lateralrootcap",1
358,686,-1057,"lateralrootcap",1
115,574,-1057,"lateralrootcap",1
115,577,-1051,"lateralrootcap",1
115,589,-1050,"lateralrootcap",1
115,592,-1054,"lateralrootcap",1
115,595,-1066,"lateralrootcap",1
115,580,-1067,"lateralrootcap",1
115,574,-1064,"lateralrootcap",1
495,787,-648,"lateralrootcap",1
495,789,-642,"lateralrootcap",1
495,800,-643,"lateralrootcap",1
495,798,-649,"lateralrootcap",1
495,797,-656,"lateralrootcap",1
495,796,-663,"lateralrootcap",1
495,795,-677,"lateralrootcap",1
495,785,-677,"lateralrootcap",1
495,785,-674,"lateralrootcap",1
495,785,-667,"lateralrootcap",1
495,785,-660,"lateralrootcap",1
408,711,-1011,"lateralrootcap",1
408,725,-1011,"lateralrootcap",1
408,722,-1016,"lateralrootcap",1
408,720,-1028,"lateralrootcap",1
408,710,-1021,"lateralrootcap",1
409,711,-1042,"lateralrootcap",1
409,721,-1035,"lateralrootcap",1
409,733,-1036,"lateralrootcap",1
409,730,-1041,"lateralrootcap",1
409,731,-1054,"lateralrootcap",1
409,727,-1058,"lateralrootcap",1
409,713,-1059,"lateralrootcap",1
409,712,-1053,"lateralrootcap",1
475,757,-896,"lateralrootcap",1
475,770,-897,"lateralrootcap",1
475,767,-912,"lateralrootcap",1
475,752,-912,"lateralrootcap",1
475,753,-906,"lateralrootcap",1
496,790,-728,"lateralrootcap",1
496,792,-717,"lateralrootcap",1
496,797,-721,"lateralrootcap",1
496,798,-727,"lateralrootcap",1
496,797,-734,"lateralrootcap",1
496,796,-741,"lateralrootcap",1
496,794,-747,"lateralrootcap",1
496,792,-761,"lateralrootcap",1
496,789,-757,"lateralrootcap",1
496,788,-749,"lateralrootcap",1
496,788,-742,"lateralrootcap",1
481,767,-834,"lateralrootcap",1
481,779,-839,"lateralrootcap",1
481,776,-846,"lateralrootcap",1
481,764,-847,"lateralrootcap",1
493,782,-690,"lateralrootcap",1
493,785,-677,"lateralrootcap",1
493,795,-677,"lateralrootcap",1
493,794,-683,"lateralrootcap",1
493,793,-690,"lateralrootcap",1
493,793,-696,"lateralrootcap",1
493,792,-703,"lateralrootcap",1
493,792,-717,"lateralrootcap",1
493,782,-717,"lateralrootcap",1
493,782,-710,"lateralrootcap",1
493,782,-698,"lateralrootcap",1
480,767,-827,"lateralrootcap",1
480,768,-820,"lateralrootcap",1
480,782,-820,"lateralrootcap",1
480,781,-830,"lateralrootcap",1
480,779,-839,"lateralrootcap",1
480,767,-834,"lateralrootcap",1
494,783,-793,"lateralrootcap",1
494,785,-786,"lateralrootcap",1
494,785,-780,"lateralrootcap",1
494,788,-768,"lateralrootcap",1
494,789,-757,"lateralrootcap",1
494,792,-761,"lateralrootcap",1
494,793,-767,"lateralrootcap",1
494,792,-775,"lateralrootcap",1
494,792,-782,"lateralrootcap",1
494,792,-789,"lateralrootcap",1
494,791,-796,"lateralrootcap",1
494,791,-803,"lateralrootcap",1
494,790,-811,"lateralrootcap",1
494,788,-818,"lateralrootcap",1
494,785,-832,"lateralrootcap",1
494,781,-830,"lateralrootcap",1
494,782,-820,"lateralrootcap",1
494,782,-813,"lateralrootcap",1
494,782,-806,"lateralrootcap",1
460,744,-1062,"lateralrootcap",1
460,750,-1054,"lateralrootcap",1
460,755,-1053,"lateralrootcap",1
460,755,-1060,"lateralrootcap",1
460,753,-1075,"lateralrootcap",1
460,744,-1075,"lateralrootcap",1
460,744,-1068,"lateralrootcap",1
489,776,-846,"lateralrootcap",1
489,779,-839,"lateralrootcap",1
489,781,-830,"lateralrootcap",1
489,785,-832,"lateralrootcap",1
489,786,-838,"lateralrootcap",1
489,785,-845,"lateralrootcap",1
489,784,-852,"lateralrootcap",1
489,783,-859,"lateralrootcap",1
489,782,-866,"lateralrootcap",1
489,781,-873,"lateralrootcap",1
489,777,-887,"lateralrootcap",1
489,771,-884,"lateralrootcap",1
489,773,-876,"lateralrootcap",1
489,773,-868,"lateralrootcap",1
489,773,-861,"lateralrootcap",1
459,743,-1097,"lateralrootcap",1
459,750,-1091,"lateralrootcap",1
459,752,-1097,"lateralrootcap",1
459,751,-1103,"lateralrootcap",1
459,750,-1110,"lateralrootcap",1
459,748,-1124,"lateralrootcap",1
459,745,-1117,"lateralrootcap",1
459,746,-1110,"lateralrootcap",1
472,756,-1033,"lateralrootcap",1
472,759,-1036,"lateralrootcap",1
472,759,-1041,"lateralrootcap",1
472,755,-1053,"lateralrootcap",1
472,750,-1054,"lateralrootcap",1
472,750,-1046,"lateralrootcap",1
161,589,-1050,"lateralrootcap",1
161,589,-1044,"lateralrootcap",1
161,598,-1039,"lateralrootcap",1
161,603,-1044,"lateralrootcap",1
161,615,-1052,"lateralrootcap",1
161,615,-1060,"lateralrootcap",1
161,611,-1064,"lateralrootcap",1
161,608,-1075,"lateralrootcap",1
161,595,-1066,"lateralrootcap",1
161,593,-1060,"lateralrootcap",1
445,739,-1128,"lateralrootcap",1
445,745,-1117,"lateralrootcap",1
445,748,-1124,"lateralrootcap",1
445,746,-1131,"lateralrootcap",1
445,745,-1138,"lateralrootcap",1
445,742,-1145,"lateralrootcap",1
445,736,-1160,"lateralrootcap",1
445,734,-1148,"lateralrootcap",1
445,735,-1141,"lateralrootcap",1
488,775,-757,"lateralrootcap",1
488,789,-757,"lateralrootcap",1
488,788,-768,"lateralrootcap",1
488,773,-767,"lateralrootcap",1
452,737,-924,"lateralrootcap",1
452,741,-913,"lateralrootcap",1
452,752,-912,"lateralrootcap",1
452,752,-917,"lateralrootcap",1
452,752,-928,"lateralrootcap",1
452,748,-940,"lateralrootcap",1
452,739,-936,"lateralrootcap",1
461,744,-1075,"lateralrootcap",1
461,753,-1075,"lateralrootcap",1
461,753,-1080,"lateralrootcap",1
461,750,-1091,"lateralrootcap",1
461,743,-1097,"lateralrootcap",1
461,741,-1089,"lateralrootcap",1
378,707,-1022,"lateralrootcap",1
378,710,-1021,"lateralrootcap",1
378,720,-1028,"lateralrootcap",1
378,721,-1035,"lateralrootcap",1
378,711,-1042,"lateralrootcap",1
378,698,-1040,"lateralrootcap",1
378,697,-1033,"lateralrootcap",1
444,733,-1036,"lateralrootcap",1
444,734,-1030,"lateralrootcap",1
444,738,-1018,"lateralrootcap",1
444,753,-1018,"lateralrootcap",1
444,756,-1033,"lateralrootcap",1
444,751,-1038,"lateralrootcap",1
444,750,-1054,"lateralrootcap",1
444,743,-1054,"lateralrootcap",1
444,731,-1054,"lateralrootcap",1
444,730,-1047,"lateralrootcap",1
453,740,-996,"lateralrootcap",1
453,742,-983,"lateralrootcap",1
453,756,-983,"lateralrootcap",1
453,754,-989,"lateralrootcap",1
453,753,-996,"lateralrootcap",1
453,753,-1003,"lateralrootcap",1
453,753,-1018,"lateralrootcap",1
453,738,-1018,"lateralrootcap",1
453,739,-1003,"lateralrootcap",1
458,743,-973,"lateralrootcap",1
458,756,-976,"lateralrootcap",1
458,756,-983,"lateralrootcap",1
458,742,-983,"lateralrootcap",1
474,757,-886,"lateralrootcap",1
474,771,-884,"lateralrootcap",1
474,770,-897,"lateralrootcap",1
474,757,-896,"lateralrootcap",1
474,757,-893,"lateralrootcap",1
277,649,-1046,"columella",1
277,655,-1041,"columella",1
277,669,-1043,"columella",1
277,669,-1049,"columella",1
277,671,-1061,"columella",1
277,659,-1064,"columella",1
277,650,-1055,"columella",1
251,634,-1078,"columella",1
251,635,-1064,"columella",1
251,641,-1063,"columella",1
251,650,-1055,"columella",1
251,659,-1064,"columella",1
251,658,-1071,"columella",1
251,657,-1078,"columella",1
251,655,-1085,"columella",1
251,656,-1099,"columella",1
251,650,-1099,"columella",1
251,639,-1102,"columella",1
251,633,-1092,"columella",1
251,633,-1085,"columella",1
182,599,-1156,"columella",1
182,603,-1150,"columella",1
182,606,-1144,"columella",1
182,614,-1133,"columella",1
182,619,-1135,"columella",1
182,630,-1138,"columella",1
182,635,-1148,"columella",1
182,634,-1155,"columella",1
182,634,-1162,"columella",1
182,634,-1169,"columella",1
182,633,-1176,"columella",1
182,628,-1189,"columella",1
182,621,-1188,"columella",1
182,609,-1188,"columella",1
182,609,-1181,"columella",1
182,608,-1174,"columella",1
182,606,-1167,"columella",1
298,660,-1168,"columella",1
298,660,-1161,"columella",1
298,659,-1147,"columella",1
298,665,-1147,"columella",1
298,671,-1146,"columella",1
298,683,-1145,"columella",1
298,683,-1152,"columella",1
298,683,-1159,"columella",1
298,683,-1166,"columella",1
298,684,-1173,"columella",1
298,685,-1180,"columella",1
298,696,-1189,"columella",1
298,690,-1191,"columella",1
298,683,-1201,"columella",1
298,675,-1201,"columella",1
298,661,-1198,"columella",1
298,660,-1190,"columella",1
298,660,-1183,"columella",1
298,660,-1176,"columella",1
297,657,-1078,"columella",1
297,659,-1064,"columella",1
297,671,-1061,"columella",1
297,672,-1067,"columella",1
297,672,-1075,"columella",1
297,672,-1082,"columella",1
297,675,-1097,"columella",1
297,674,-1101,"columella",1
297,667,-1101,"columella",1
297,656,-1099,"columella",1
297,654,-1092,"columella",1
297,655,-1085,"columella",1
195,610,-1069,"columella",1
195,615,-1060,"columella",1
195,621,-1060,"columella",1
195,634,-1060,"columella",1
195,635,-1064,"columella",1
195,635,-1071,"columella",1
195,634,-1078,"columella",1
195,633,-1092,"columella",1
195,626,-1091,"columella",1
195,612,-1092,"columella",1
195,611,-1086,"columella",1
195,608,-1075,"columella",1
252,634,-1169,"columella",1
252,634,-1162,"columella",1
252,635,-1148,"columella",1
252,641,-1148,"columella",1
252,647,-1148,"columella",1
252,659,-1147,"columella",1
252,660,-1154,"columella",1
252,660,-1161,"columella",1
252,660,-1168,"columella",1
252,660,-1176,"columella",1
252,660,-1183,"columella",1
252,661,-1198,"columella",1
252,648,-1204,"columella",1
252,642,-1201,"columella",1
252,631,-1196,"columella",1
252,628,-1189,"columella",1
252,630,-1182,"columella",1
252,633,-1176,"columella",1
315,669,-1043,"columella",1
315,679,-1041,"columella",1
315,688,-1049,"columella",1
315,686,-1057,"columella",1
315,671,-1061,"columella",1
315,669,-1055,"columella",1
331,674,-1101,"columella",1
331,675,-1097,"columella",1
331,680,-1093,"columella",1
331,691,-1087,"columella",1
331,695,-1093,"columella",1
331,699,-1099,"columella",1
331,703,-1107,"columella",1
331,710,-1121,"columella",1
331,707,-1131,"columella",1
331,699,-1131,"columella",1
331,686,-1139,"columella",1
331,683,-1132,"columella",1
331,681,-1126,"columella",1
331,678,-1120,"columella",1
331,676,-1114,"columella",1
318,672,-1075,"columella",1
318,671,-1061,"columella",1
318,686,-1057,"columella",1
318,690,-1061,"columella",1
318,694,-1066,"columella",1
318,705,-1074,"columella",1
318,706,-1080,"columella",1
318,700,-1080,"columella",1
318,691,-1087,"columella",1
318,685,-1090,"columella",1
318,675,-1097,"columella",1
318,673,-1089,"columella",1
318,672,-1082,"columella",1
351,683,-1159,"columella",1
351,683,-1145,"columella",1
351,686,-1139,"columella",1
351,692,-1135,"columella",1
351,707,-1131,"columella",1
351,708,-1138,"columella",1
351,710,-1144,"columella",1
351,720,-1155,"columella",1
351,716,-1161,"columella",1
351,713,-1167,"columella",1
351,713,-1174,"columella",1
351,710,-1189,"columella",1
351,696,-1189,"columella",1
351,689,-1186,"columella",1
351,685,-1180,"columella",1
351,684,-1173,"columella",1
351,683,-1166,"columella",1
275,649,-1225,"columella",1
275,648,-1218,"columella",1
275,648,-1204,"columella",1
275,661,-1198,"columella",1
275,668,-1200,"columella",1
275,683,-1201,"columella",1
275,683,-1208,"columella",1
275,683,-1215,"columella",1
275,684,-1223,"columella",1
275,684,-1230,"columella",1
275,691,-1243,"columella",1
275,686,-1248,"columella",1
275,681,-1254,"columella",1
275,677,-1260,"columella",1
275,671,-1265,"columella",1
275,663,-1267,"columella",1
275,650,-1262,"columella",1
275,650,-1254,"columella",1
275,649,-1247,"columella",1
275,650,-1240,"columella",1
275,650,-1232,"columella",1
352,683,-1201,"columella",1
352,686,-1195,"columella",1
352,696,-1189,"columella",1
352,710,-1189,"columella",1
352,711,-1194,"columella",1
352,716,-1205,"columella",1
352,713,-1211,"columella",1
352,712,-1218,"columella",1
352,710,-1225,"columella",1
352,708,-1231,"columella",1
352,702,-1235,"columella",1
352,691,-1243,"columella",1
352,686,-1237,"columella",1
352,684,-1230,"columella",1
352,684,-1223,"columella",1
352,683,-1215,"columella",1
209,611,-1106,"columella",1
209,612,-1092,"columella",1
209,618,-1091,"columella",1
209,633,-1092,"columella",1
209,639,-1102,"columella",1
209,637,-1109,"columella",1
209,636,-1116,"columella",1
209,636,-1124,"columella",1
209,630,-1138,"columella",1
209,624,-1137,"columella",1
209,614,-1133,"columella",1
209,607,-1121,"columella",1
209,609,-1114,"columella",1
250,635,-1047,"columella",1
250,649,-1046,"columella",1
250,650,-1055,"columella",1
250,647,-1061,"columella",1
250,635,-1064,"columella",1
250,634,-1060,"columella",1
257,636,-1124,"columella",1
257,636,-1116,"columella",1
257,639,-1102,"columella",1
257,644,-1101,"columella",1
257,656,-1099,"columella",1
257,656,-1105,"columella",1
257,657,-1112,"columella",1
257,658,-1119,"columella",1
257,658,-1126,"columella",1
257,658,-1133,"columella",1
257,659,-1147,"columella",1
257,653,-1147,"columella",1
257,647,-1148,"columella",1
257,635,-1148,"columella",1
257,630,-1138,"columella",1
257,632,-1130,"columella",1
212,615,-1052,"columella",1
212,621,-1042,"columella",1
212,635,-1047,"columella",1
212,634,-1060,"columella",1
212,627,-1060,"columella",1
212,615,-1060,"columella",1
239,627,-1224,"columella",1
239,628,-1217,"columella",1
239,630,-1210,"columella",1
239,631,-1196,"columella",1
239,636,-1199,"columella",1
239,648,-1204,"columella",1
239,648,-1211,"columella",1
239,648,-1218,"columella",1
239,649,-1225,"columella",1
239,650,-1232,"columella",1
239,650,-1240,"columella",1
239,649,-1247,"columella",1
239,650,-1262,"columella",1
239,642,-1260,"columella",1
239,636,-1257,"columella",1
239,629,-1253,"columella",1
239,624,-1248,"columella",1
239,618,-1235,"columella",1
239,623,-1230,"columella",1
289,658,-1119,"columella",1
289,657,-1112,"columella",1
289,656,-1099,"columella",1
289,661,-1100,"columella",1
289,674,-1101,"columella",1
289,674,-1107,"columella",1
289,676,-1114,"columella",1
289,678,-1120,"columella",1
289,681,-1126,"columella",1
289,686,-1139,"columella",1
289,683,-1145,"columella",1
289,677,-1145,"columella",1
289,671,-1146,"columella",1
289,659,-1147,"columella",1
289,658,-1140,"columella",1
289,658,-1133,"columella",1
289,658,-1126,"columella",1
199,605,-1203,"columella",1
199,609,-1188,"columella",1
199,615,-1187,"columella",1
199,628,-1189,"columella",1
199,631,-1196,"columella",1
199,631,-1203,"columella",1
199,630,-1210,"columella",1
199,628,-1217,"columella",1
199,627,-1224,"columella",1
199,618,-1235,"columella",1
199,612,-1229,"columella",1
199,609,-1223,"columella",1
199,607,-1216,"columella",1
283,653,-1030,"QC",1
283,662,-1028,"QC",1
283,672,-1028,"QC",1
283,678,-1029,"QC",1
283,680,-1032,"QC",1
283,679,-1041,"QC",1
283,669,-1043,"QC",1
283,655,-1041,"QC",1
223,621,-1030,"QC",1
223,628,-1029,"QC",1
223,635,-1029,"QC",1
223,640,-1030,"QC",1
223,653,-1030,"QC",1
223,655,-1041,"QC",1
223,649,-1046,"QC",1
223,635,-1047,"QC",1
223,621,-1042,"QC",1
